Strike,Stock,option_price,IV
16850.0,17392.7,656.0,0.58

16900.0,17392.7,671.3,0.11

16650.0,17392.7,920.0,0.15

16250.0,17392.7,1273.8,0.01

16350.0,17392.7,1249.9,0.22

15950.0,17392.7,0.0,-0.1

16050.0,17392.7,0.0,-0.1

16100.0,17392.7,1424.9,0.1

16150.0,17392.7,1376.9,0.12

12000.0,17392.7,0.0,-0.4

22000.0,17392.7,2.85,0.3

23000.0,17392.7,2.75,0.35

24000.0,17392.7,2.25,0.38

19650.0,17392.7,4.25,0.17

19700.0,17392.7,4.65,0.18

19750.0,17392.7,5.05,0.18

20000.0,17392.7,4.3,0.2

21000.0,17392.7,3.55,0.25

19450.0,17392.7,6.25,0.17

19500.0,17392.7,4.9,0.17

19550.0,17392.7,4.85,0.17

19600.0,17392.7,4.25,0.17

19200.0,17392.7,5.1,0.15

19250.0,17392.7,5.4,0.15

19300.0,17392.7,4.6,0.15

19350.0,17392.7,4.95,0.16

19400.0,17392.7,4.75,0.16

18950.0,17392.7,5.55,0.13

19000.0,17392.7,6.35,0.14

19050.0,17392.7,6.0,0.14

19100.0,17392.7,5.4,0.14

19150.0,17392.7,5.15,0.14

18750.0,17392.7,0.0,0.07

18800.0,17392.7,6.95,0.12

18850.0,17392.7,6.95,0.13

18900.0,17392.7,6.2,0.13

18550.0,17392.7,11.9,0.11

18600.0,17392.7,10.1,0.11

18650.0,17392.7,9.2,0.12

18700.0,17392.7,8.45,0.12

18300.0,17392.7,22.0,0.1

18350.0,17392.7,18.45,0.1

18400.0,17392.7,16.1,0.11

18450.0,17392.7,14.5,0.11

18500.0,17392.7,13.5,0.11

18100.0,17392.7,39.5,0.1

18150.0,17392.7,33.95,0.1

18200.0,17392.7,28.75,0.1

18250.0,17392.7,25.3,0.1

17850.0,17392.7,90.45,0.1

17900.0,17392.7,77.5,0.1

17950.0,17392.7,65.7,0.1

18000.0,17392.7,56.45,0.1

18050.0,17392.7,47.0,0.1

17600.0,17392.7,190.0,0.11

17650.0,17392.7,165.0,0.1

17700.0,17392.7,143.95,0.1

17750.0,17392.7,124.8,0.1

17800.0,17392.7,107.8,0.1

17400.0,17392.7,301.0,0.11

17450.0,17392.7,270.9,0.11

17500.0,17392.7,240.0,0.11

17550.0,17392.7,214.9,0.11

17150.0,17392.7,471.8,0.11

17200.0,17392.7,436.05,0.11

17250.0,17392.7,399.4,0.11

17300.0,17392.7,368.5,0.11

17350.0,17392.7,333.0,0.11

16950.0,17392.7,565.0,0.0

17000.0,17392.7,587.15,0.11

17050.0,17392.7,548.3,0.11

17100.0,17392.7,510.0,0.11

16700.0,17392.7,835.0,0.09

16750.0,17392.7,816.8,0.13

16800.0,17303.95,658.85,0.1

16850.0,17303.95,656.0,0.13

16900.0,17303.95,582.95,0.11

16500.0,17303.95,929.8,0.06

16550.0,17303.95,963.6,0.19

16600.0,17303.95,835.75,0.06

16650.0,17303.95,920.0,0.21

16250.0,17303.95,1244.7,0.21

16350.0,17303.95,1249.9,0.28

16450.0,17303.95,996.95,0.12

15900.0,17303.95,0.0,-0.1

15950.0,17303.95,0.0,-0.1

16050.0,17303.95,0.0,-0.1

16100.0,17303.95,1424.9,0.26

16200.0,17303.95,1167.0,-0.0

12000.0,17303.95,0.0,-0.4

22000.0,17303.95,3.0,0.32

23000.0,17303.95,2.5,0.36

24000.0,17303.95,2.6,0.4

19700.0,17303.95,4.7,0.19

19750.0,17303.95,4.25,0.19

20000.0,17303.95,4.5,0.21

21000.0,17303.95,3.45,0.26

19450.0,17303.95,4.75,0.17

19500.0,17303.95,4.95,0.18

19550.0,17303.95,5.05,0.18

19600.0,17303.95,4.6,0.18

19650.0,17303.95,4.4,0.18

19200.0,17303.95,5.2,0.16

19250.0,17303.95,5.25,0.16

19300.0,17303.95,5.25,0.16

19350.0,17303.95,4.55,0.16

19400.0,17303.95,5.1,0.17

18950.0,17303.95,6.15,0.14

19000.0,17303.95,6.05,0.14

19050.0,17303.95,5.45,0.15

19100.0,17303.95,5.3,0.15

19150.0,17303.95,5.15,0.15

18750.0,17303.95,0.0,0.08

18800.0,17303.95,6.85,0.13

18850.0,17303.95,6.85,0.14

18900.0,17303.95,6.25,0.14

18550.0,17303.95,9.7,0.12

18600.0,17303.95,8.95,0.12

18650.0,17303.95,8.2,0.12

18700.0,17303.95,7.55,0.13

18300.0,17303.95,15.8,0.11

18350.0,17303.95,14.0,0.11

18400.0,17303.95,12.2,0.11

18450.0,17303.95,11.6,0.11

18500.0,17303.95,11.0,0.12

18100.0,17303.95,27.5,0.1

18150.0,17303.95,23.45,0.1

18200.0,17303.95,20.65,0.1

18250.0,17303.95,17.75,0.11

17850.0,17303.95,62.6,0.1

17900.0,17303.95,52.95,0.1

17950.0,17303.95,45.85,0.1

18000.0,17303.95,38.8,0.1

18050.0,17303.95,30.0,0.1

17650.0,17303.95,121.9,0.1

17700.0,17303.95,102.05,0.1

17750.0,17303.95,87.65,0.1

17800.0,17303.95,73.65,0.1

17400.0,17303.95,235.2,0.1

17450.0,17303.95,211.0,0.11

17500.0,17303.95,185.8,0.1

17550.0,17303.95,163.2,0.1

17600.0,17303.95,139.0,0.1

17150.0,17303.95,393.7,0.11

17200.0,17303.95,363.0,0.11

17250.0,17303.95,330.0,0.11

17300.0,17303.95,295.0,0.11

17350.0,17303.95,269.9,0.11

16950.0,17303.95,541.85,0.11

17000.0,17303.95,508.95,0.11

17050.0,17303.95,463.95,0.11

17100.0,17303.95,430.75,0.11

16700.0,17303.95,753.5,0.1

16750.0,17303.95,718.4,0.11

16350.0,17450.9,1249.9,0.17

15950.0,17450.9,0.0,-0.1

16050.0,17450.9,0.0,-0.1

15800.0,17450.9,0.0,-0.1

15850.0,17450.9,0.0,-0.1

15900.0,17450.9,0.0,-0.1

12000.0,17450.9,0.0,-0.4

22000.0,17450.9,2.8,0.31

23000.0,17450.9,2.4,0.35

24000.0,17450.9,2.8,0.4

19700.0,17450.9,4.2,0.18

19750.0,17450.9,4.2,0.18

20000.0,17450.9,3.95,0.2

21000.0,17450.9,2.9,0.25

19500.0,17450.9,4.45,0.17

19550.0,17450.9,4.8,0.17

19600.0,17450.9,4.35,0.17

19650.0,17450.9,4.3,0.18

19300.0,17450.9,4.85,0.15

19350.0,17450.9,4.85,0.16

19400.0,17450.9,4.8,0.16

19450.0,17450.9,4.6,0.16

19150.0,17450.9,5.2,0.14

19200.0,17450.9,5.25,0.15

19250.0,17450.9,4.75,0.15

18950.0,17450.9,5.1,0.13

19000.0,17450.9,5.85,0.13

19050.0,17450.9,5.0,0.13

19100.0,17450.9,5.25,0.14

18800.0,17450.9,6.4,0.12

18850.0,17450.9,6.0,0.12

18900.0,17450.9,6.05,0.13

18550.0,17450.9,9.9,0.11

18600.0,17450.9,8.95,0.11

18650.0,17450.9,8.0,0.11

18700.0,17450.9,7.15,0.11

18750.0,17450.9,0.0,0.07

18400.0,17450.9,12.75,0.1

18450.0,17450.9,11.85,0.1

18500.0,17450.9,10.85,0.1

18200.0,17450.9,23.5,0.09

18250.0,17450.9,19.95,0.09

18300.0,17450.9,17.1,0.1

18350.0,17450.9,14.85,0.1

18000.0,17450.9,48.0,0.09

18050.0,17450.9,39.25,0.09

18100.0,17450.9,33.0,0.09

18150.0,17450.9,27.55,0.09

17800.0,17450.9,96.55,0.09

17850.0,17450.9,82.0,0.09

17900.0,17450.9,67.8,0.09

17950.0,17450.9,57.5,0.09

17650.0,17450.9,156.95,0.09

17700.0,17450.9,134.85,0.09

17750.0,17450.9,114.0,0.09

17450.0,17450.9,265.95,0.09

17500.0,17450.9,234.95,0.09

17550.0,17450.9,206.0,0.09

17600.0,17450.9,181.85,0.09

17250.0,17450.9,397.4,0.09

17300.0,17450.9,366.0,0.1

17350.0,17450.9,329.8,0.09

17400.0,17450.9,295.85,0.09

17050.0,17450.9,545.45,0.08

17100.0,17450.9,514.7,0.09

17150.0,17450.9,475.0,0.09

17200.0,17450.9,435.0,0.09

16900.0,17450.9,680.45,0.05

17000.0,17450.9,593.0,0.08

16750.0,17321.9,768.65,0.16

16550.0,17321.9,963.6,0.19

16100.0,17321.9,1350.0,0.16

16250.0,17321.9,1244.7,0.21

15950.0,17321.9,0.0,-0.1

16050.0,17321.9,0.0,-0.1

15850.0,17321.9,0.0,-0.1

15900.0,17321.9,0.0,-0.1

15000.0,17321.9,2367.35,0.03

12000.0,17321.9,0.0,-0.4

22000.0,17321.9,2.3,0.32

23000.0,17321.9,2.15,0.36

24000.0,17321.9,2.25,0.4

19700.0,17321.9,3.5,0.19

19750.0,17321.9,3.35,0.19

20000.0,17321.9,3.6,0.21

21000.0,17321.9,2.75,0.27

19500.0,17321.9,3.75,0.18

19550.0,17321.9,3.7,0.18

19600.0,17321.9,3.5,0.18

19650.0,17321.9,3.6,0.19

19300.0,17321.9,4.4,0.17

19350.0,17321.9,3.9,0.17

19400.0,17321.9,3.7,0.17

19450.0,17321.9,3.65,0.17

19150.0,17321.9,4.0,0.15

19200.0,17321.9,4.3,0.16

19250.0,17321.9,4.0,0.16

18950.0,17321.9,4.5,0.14

19000.0,17321.9,4.4,0.14

19050.0,17321.9,4.05,0.14

19100.0,17321.9,4.1,0.15

18800.0,17321.9,4.35,0.13

18850.0,17321.9,5.15,0.13

18900.0,17321.9,4.4,0.13

18550.0,17321.9,6.5,0.11

18600.0,17321.9,5.25,0.11

18650.0,17321.9,5.3,0.12

18700.0,17321.9,4.65,0.12

18750.0,17321.9,0.0,0.08

18400.0,17321.9,8.0,0.1

18450.0,17321.9,7.0,0.11

18500.0,17321.9,7.1,0.11

18200.0,17321.9,14.0,0.1

18250.0,17321.9,12.0,0.1

18300.0,17321.9,12.5,0.1

18350.0,17321.9,9.3,0.1

18000.0,17321.9,26.5,0.09

18050.0,17321.9,22.1,0.09

18100.0,17321.9,18.75,0.09

18150.0,17321.9,16.15,0.1

17800.0,17321.9,55.95,0.09

17850.0,17321.9,45.9,0.09

17900.0,17321.9,37.95,0.09

17950.0,17321.9,39.1,0.1

17650.0,17321.9,97.8,0.09

17700.0,17321.9,81.6,0.09

17750.0,17321.9,67.6,0.09

17450.0,17321.9,181.0,0.09

17500.0,17321.9,156.6,0.09

17550.0,17321.9,136.0,0.09

17600.0,17321.9,115.2,0.09

17250.0,17321.9,298.0,0.09

17300.0,17321.9,265.0,0.09

17350.0,17321.9,235.45,0.09

17400.0,17321.9,204.0,0.09

17050.0,17321.9,441.65,0.09

17100.0,17321.9,397.15,0.09

17150.0,17321.9,361.0,0.09

17200.0,17321.9,326.0,0.09

16850.0,17321.9,613.5,0.09

16900.0,17321.9,549.7,0.06

16950.0,17321.9,517.7,0.08

17000.0,17321.9,476.0,0.08

16550.0,17594.35,963.6,0.14

16650.0,17594.35,778.8,0.06

16400.0,17594.35,1277.35,0.04

16100.0,17594.35,1595.95,0.13

15950.0,17594.35,0.0,-0.1

16050.0,17594.35,0.0,-0.1

15850.0,17594.35,0.0,-0.1

15900.0,17594.35,0.0,-0.1

14000.0,17594.35,3688.15,0.36

12000.0,17594.35,0.0,-0.5

22000.0,17594.35,1.85,0.3

23000.0,17594.35,1.9,0.35

24000.0,17594.35,1.8,0.38

19700.0,17594.35,2.5,0.16

19750.0,17594.35,2.65,0.17

20000.0,17594.35,2.3,0.18

21000.0,17594.35,1.65,0.24

19500.0,17594.35,3.25,0.15

19550.0,17594.35,3.1,0.16

19600.0,17594.35,3.05,0.16

19650.0,17594.35,3.25,0.16

19350.0,17594.35,3.45,0.14

19400.0,17594.35,3.2,0.15

19450.0,17594.35,3.05,0.15

19150.0,17594.35,3.55,0.13

19200.0,17594.35,3.75,0.13

19250.0,17594.35,3.35,0.14

19300.0,17594.35,3.95,0.14

19000.0,17594.35,4.65,0.12

19050.0,17594.35,4.45,0.13

19100.0,17594.35,3.9,0.13

18800.0,17594.35,4.85,0.11

18850.0,17594.35,4.45,0.11

18900.0,17594.35,3.95,0.11

18950.0,17594.35,4.5,0.12

18600.0,17594.35,7.0,0.1

18650.0,17594.35,6.0,0.1

18700.0,17594.35,5.2,0.1

18750.0,17594.35,0.0,0.07

18400.0,17594.35,12.15,0.09

18450.0,17594.35,10.05,0.09

18500.0,17594.35,10.0,0.09

18550.0,17594.35,7.65,0.09

18200.0,17594.35,25.0,0.08

18250.0,17594.35,20.15,0.08

18300.0,17594.35,18.0,0.09

18350.0,17594.35,14.0,0.09

18000.0,17594.35,59.0,0.08

18050.0,17594.35,46.35,0.08

18100.0,17594.35,37.15,0.08

18150.0,17594.35,30.7,0.08

17800.0,17594.35,121.0,0.08

17850.0,17594.35,101.95,0.08

17900.0,17594.35,85.1,0.08

17950.0,17594.35,70.15,0.08

17650.0,17594.35,195.1,0.08

17700.0,17594.35,167.05,0.08

17750.0,17594.35,143.1,0.08

17450.0,17594.35,324.55,0.08

17500.0,17594.35,287.05,0.08

17550.0,17594.35,256.0,0.08

17600.0,17594.35,225.85,0.08

17250.0,17594.35,481.1,0.07

17300.0,17594.35,439.6,0.07

17350.0,17594.35,396.8,0.07

17400.0,17594.35,360.1,0.08

17150.0,17594.35,566.0,0.03

17200.0,17594.35,520.2,0.06

16700.0,17711.45,1098.0,0.05

16750.0,17711.45,1103.95,0.19

16450.0,17711.45,972.2,0.05

16200.0,17711.45,1575.0,0.4

15950.0,17711.45,0.0,-0.1

16050.0,17711.45,0.0,-0.1

15800.0,17711.45,2024.55,0.26

15850.0,17711.45,0.0,-0.1

15900.0,17711.45,0.0,-0.1

12000.0,17711.45,0.0,-0.5

22000.0,17711.45,1.75,0.31

23000.0,17711.45,1.9,0.36

24000.0,17711.45,1.8,0.39

19700.0,17711.45,3.2,0.17

19750.0,17711.45,3.1,0.17

20000.0,17711.45,2.35,0.19

21000.0,17711.45,1.8,0.25

19500.0,17711.45,3.2,0.15

19550.0,17711.45,3.1,0.16

19600.0,17711.45,3.35,0.16

19650.0,17711.45,3.2,0.17

19350.0,17711.45,3.75,0.15

19400.0,17711.45,3.5,0.15

19450.0,17711.45,3.85,0.15

19150.0,17711.45,3.6,0.13

19200.0,17711.45,3.7,0.13

19250.0,17711.45,3.4,0.14

19300.0,17711.45,3.6,0.14

18950.0,17711.45,4.1,0.11

19000.0,17711.45,4.0,0.12

19050.0,17711.45,3.6,0.12

19100.0,17711.45,3.65,0.12

18750.0,17711.45,4.95,0.1

18800.0,17711.45,4.5,0.1

18850.0,17711.45,4.25,0.11

18900.0,17711.45,4.0,0.11

18550.0,17711.45,9.2,0.09

18600.0,17711.45,7.5,0.09

18650.0,17711.45,6.15,0.09

18700.0,17711.45,5.05,0.1

18350.0,17711.45,20.2,0.09

18400.0,17711.45,16.45,0.09

18450.0,17711.45,13.2,0.09

18500.0,17711.45,11.15,0.09

18200.0,17711.45,40.0,0.09

18250.0,17711.45,31.5,0.09

18300.0,17711.45,24.45,0.09

18000.0,17711.45,90.0,0.09

18050.0,17711.45,71.75,0.08

18100.0,17711.45,60.35,0.09

18150.0,17711.45,49.0,0.09

17800.0,17711.45,172.3,0.09

17850.0,17711.45,145.8,0.08

17900.0,17711.45,125.5,0.09

17950.0,17711.45,106.8,0.09

17600.0,17711.45,293.0,0.08

17650.0,17711.45,262.3,0.09

17700.0,17711.45,228.0,0.09

17750.0,17711.45,200.0,0.09

17450.0,17711.45,406.15,0.08

17500.0,17711.45,356.5,0.08

17550.0,17711.45,328.9,0.08

17250.0,17711.45,574.45,0.07

17300.0,17711.45,529.0,0.07

17350.0,17711.45,487.0,0.08

17400.0,17711.45,443.95,0.08

17150.0,17711.45,652.4,0.02

16850.0,17711.45,985.7,0.14

16750.0,17754.4,1103.95,0.12

16350.0,17754.4,1322.9,0.28

16400.0,17754.4,1277.35,0.27

16100.0,17754.4,1647.8,0.03

16150.0,17754.4,1274.85,0.16

16200.0,17754.4,1570.6,0.2

15950.0,17754.4,0.0,-0.1

16050.0,17754.4,0.0,-0.1

15850.0,17754.4,0.0,-0.1

15900.0,17754.4,0.0,-0.1

12000.0,17754.4,0.0,-0.5

22000.0,17754.4,1.7,0.32

23000.0,17754.4,1.55,0.36

24000.0,17754.4,1.5,0.38

19700.0,17754.4,3.05,0.17

19750.0,17754.4,2.9,0.18

20000.0,17754.4,2.2,0.19

21000.0,17754.4,1.85,0.26

19500.0,17754.4,3.15,0.16

19550.0,17754.4,3.1,0.16

19600.0,17754.4,3.25,0.17

19650.0,17754.4,3.15,0.17

19350.0,17754.4,3.8,0.15

19400.0,17754.4,3.65,0.15

19450.0,17754.4,3.4,0.16

19150.0,17754.4,3.6,0.13

19200.0,17754.4,4.45,0.14

19250.0,17754.4,3.6,0.14

19300.0,17754.4,4.05,0.15

18950.0,17754.4,4.75,0.12

19000.0,17754.4,4.95,0.12

19050.0,17754.4,4.55,0.13

19100.0,17754.4,4.4,0.13

18750.0,17754.4,5.55,0.1

18800.0,17754.4,5.2,0.11

18850.0,17754.4,4.8,0.11

18900.0,17754.4,5.1,0.12

18550.0,17754.4,9.65,0.09

18600.0,17754.4,7.95,0.1

18650.0,17754.4,6.55,0.1

18700.0,17754.4,5.85,0.1

18350.0,17754.4,20.6,0.09

18400.0,17754.4,16.75,0.09

18450.0,17754.4,13.75,0.09

18500.0,17754.4,11.3,0.09

18200.0,17754.4,44.05,0.09

18250.0,17754.4,31.95,0.09

18300.0,17754.4,25.4,0.09

18000.0,17754.4,94.0,0.09

18050.0,17754.4,76.0,0.08

18100.0,17754.4,61.5,0.08

18150.0,17754.4,49.05,0.08

17800.0,17754.4,182.95,0.09

17850.0,17754.4,156.05,0.08

17900.0,17754.4,133.9,0.09

17950.0,17754.4,111.7,0.09

17600.0,17754.4,309.25,0.08

17650.0,17754.4,276.05,0.08

17700.0,17754.4,243.0,0.09

17750.0,17754.4,211.55,0.09

17450.0,17754.4,422.95,0.07

17500.0,17754.4,382.0,0.08

17550.0,17754.4,344.6,0.08

17250.0,17754.4,603.45,0.05

17300.0,17754.4,547.6,0.01

17350.0,17754.4,505.0,0.05

17400.0,17754.4,461.95,0.06

17150.0,17754.4,594.45,0.34

17200.0,17754.4,633.1,0.03

16900.0,17754.4,899.6,0.1

16850.0,17589.6,985.7,0.28

16500.0,17589.6,1140.0,0.17

16550.0,17589.6,1234.6,0.29

16650.0,17589.6,778.8,0.1

16400.0,17589.6,1277.35,0.02

16150.0,17589.6,1274.85,0.24

16300.0,17589.6,1380.4,0.14

15950.0,17589.6,0.0,-0.1

16050.0,17589.6,0.0,-0.1

16100.0,17589.6,1647.8,0.32

15800.0,17589.6,2024.55,0.47

15850.0,17589.6,0.0,-0.1

15900.0,17589.6,0.0,-0.1

11000.0,17589.6,6701.0,1.12

12000.0,17589.6,0.0,-0.5

22000.0,17589.6,1.7,0.34

23000.0,17589.6,1.6,0.37

24000.0,17589.6,1.35,0.38

19700.0,17589.6,3.25,0.2

19750.0,17589.6,2.8,0.2

20000.0,17589.6,2.6,0.21

21000.0,17589.6,2.05,0.28

19550.0,17589.6,3.05,0.18

19600.0,17589.6,3.15,0.19

19650.0,17589.6,2.9,0.19

19300.0,17589.6,3.75,0.17

19350.0,17589.6,3.25,0.17

19400.0,17589.6,3.2,0.17

19450.0,17589.6,2.85,0.17

19500.0,17589.6,3.2,0.18

19150.0,17589.6,4.05,0.15

19200.0,17589.6,3.95,0.16

19250.0,17589.6,3.85,0.16

18950.0,17589.6,4.35,0.14

19000.0,17589.6,4.5,0.14

19050.0,17589.6,4.55,0.15

19100.0,17589.6,4.05,0.15

18750.0,17589.6,4.15,0.12

18800.0,17589.6,4.45,0.12

18850.0,17589.6,4.5,0.13

18900.0,17589.6,4.25,0.13

18550.0,17589.6,6.3,0.11

18600.0,17589.6,5.55,0.11

18650.0,17589.6,5.2,0.11

18700.0,17589.6,4.5,0.12

18400.0,17589.6,9.55,0.1

18450.0,17589.6,8.5,0.1

18500.0,17589.6,7.3,0.1

18200.0,17589.6,22.3,0.09

18250.0,17589.6,17.45,0.09

18300.0,17589.6,14.0,0.1

18350.0,17589.6,12.0,0.1

18000.0,17589.6,53.8,0.09

18050.0,17589.6,30.0,0.08

18100.0,17589.6,33.45,0.09

18150.0,17589.6,27.25,0.09

17800.0,17589.6,112.0,0.09

17850.0,17589.6,94.0,0.09

17900.0,17589.6,79.3,0.09

17950.0,17589.6,64.25,0.09

17600.0,17589.6,210.65,0.1

17650.0,17589.6,182.5,0.09

17700.0,17589.6,157.0,0.09

17750.0,17589.6,132.25,0.09

17450.0,17589.6,305.65,0.09

17500.0,17589.6,275.0,0.1

17550.0,17589.6,239.6,0.09

17250.0,17589.6,458.5,0.09

17300.0,17589.6,418.0,0.09

17350.0,17589.6,373.75,0.09

17400.0,17589.6,340.0,0.09

17100.0,17589.6,583.85,0.06

17150.0,17589.6,659.45,0.2

17200.0,17589.6,498.3,0.08

16950.0,17589.6,861.05,0.24

16700.0,17589.6,972.5,0.07

16800.0,17412.9,687.25,0.28

16550.0,17412.9,1234.6,0.42

16650.0,17412.9,778.8,0.02

16350.0,17412.9,1085.25,0.06

16400.0,17412.9,1037.2,0.25

16450.0,17412.9,976.6,0.1

16200.0,17412.9,1430.2,0.36

15950.0,17412.9,0.0,-0.1

16000.0,17412.9,1446.8,0.43

16050.0,17412.9,0.0,-0.1

16100.0,17412.9,1647.8,0.49

15850.0,17412.9,0.0,-0.1

15900.0,17412.9,0.0,-0.1

12000.0,17412.9,0.0,-0.5

22000.0,17412.9,1.75,0.36

23000.0,17412.9,1.65,0.39

24000.0,17412.9,1.65,0.4

19700.0,17412.9,2.95,0.22

19750.0,17412.9,2.65,0.22

20000.0,17412.9,2.8,0.24

21000.0,17412.9,1.8,0.3

19550.0,17412.9,3.0,0.2

19600.0,17412.9,3.15,0.21

19650.0,17412.9,2.95,0.21

19350.0,17412.9,3.4,0.19

19400.0,17412.9,3.35,0.19

19450.0,17412.9,3.15,0.2

19500.0,17412.9,3.3,0.2

19150.0,17412.9,4.15,0.18

19200.0,17412.9,3.95,0.18

19250.0,17412.9,3.65,0.18

19300.0,17412.9,3.65,0.19

18950.0,17412.9,4.3,0.16

19000.0,17412.9,4.55,0.17

19050.0,17412.9,4.7,0.17

19100.0,17412.9,4.0,0.17

18750.0,17412.9,4.2,0.14

18800.0,17412.9,4.65,0.15

18850.0,17412.9,4.45,0.15

18900.0,17412.9,4.6,0.16

18600.0,17412.9,5.55,0.13

18650.0,17412.9,5.0,0.13

18700.0,17412.9,4.6,0.14

18400.0,17412.9,7.9,0.12

18450.0,17412.9,7.65,0.12

18500.0,17412.9,6.8,0.13

18550.0,17412.9,6.35,0.13

18200.0,17412.9,13.55,0.11

18250.0,17412.9,11.85,0.11

18300.0,17412.9,10.7,0.12

18350.0,17412.9,9.5,0.12

18000.0,17412.9,27.1,0.1

18050.0,17412.9,21.35,0.1

18100.0,17412.9,18.15,0.1

18150.0,17412.9,16.15,0.11

17800.0,17412.9,54.25,0.1

17850.0,17412.9,44.15,0.1

17900.0,17412.9,37.05,0.1

17950.0,17412.9,30.65,0.1

17650.0,17412.9,98.0,0.1

17700.0,17412.9,80.4,0.09

17750.0,17412.9,66.25,0.1

17450.0,17412.9,194.7,0.1

17500.0,17412.9,163.0,0.1

17550.0,17412.9,138.05,0.1

17600.0,17412.9,116.45,0.1

17250.0,17412.9,317.15,0.1

17300.0,17412.9,285.35,0.1

17350.0,17412.9,246.8,0.1

17400.0,17412.9,219.05,0.1

17050.0,17412.9,475.45,0.09

17100.0,17412.9,429.9,0.09

17150.0,17412.9,394.05,0.1

17200.0,17412.9,352.95,0.1

16950.0,17412.9,861.05,0.34

17000.0,17412.9,507.5,0.07

16700.0,17154.3,597.75,0.17

16750.0,17154.3,705.0,0.3

16800.0,17154.3,514.9,0.17

16500.0,17154.3,767.85,0.18

16550.0,17154.3,1234.6,0.6

16600.0,17154.3,688.0,0.18

16650.0,17154.3,778.8,0.3

16350.0,17154.3,1130.3,0.42

16400.0,17154.3,882.65,0.22

16450.0,17154.3,833.8,0.21

16150.0,17154.3,1344.25,0.48

16200.0,17154.3,1049.4,0.2

16250.0,17154.3,1246.2,0.46

15900.0,17154.3,1596.15,0.55

15950.0,17154.3,1375.85,0.36

16000.0,17154.3,1238.05,0.2

16050.0,17154.3,0.0,-0.1

15850.0,17154.3,0.0,-0.1

15000.0,17154.3,2218.0,0.12

12000.0,17154.3,0.0,-0.6

22000.0,17154.3,2.25,0.42

23000.0,17154.3,2.0,0.43

24000.0,17154.3,2.85,0.49

19700.0,17154.3,3.7,0.27

19750.0,17154.3,4.45,0.28

20000.0,17154.3,4.1,0.3

21000.0,17154.3,2.35,0.36

19500.0,17154.3,4.85,0.26

19550.0,17154.3,4.55,0.26

19600.0,17154.3,4.0,0.26

19650.0,17154.3,3.75,0.27

19350.0,17154.3,4.0,0.24

19400.0,17154.3,4.7,0.25

19450.0,17154.3,4.95,0.26

19150.0,17154.3,5.95,0.24

19200.0,17154.3,5.55,0.24

19250.0,17154.3,4.6,0.24

19300.0,17154.3,5.25,0.25

18950.0,17154.3,5.5,0.21

19000.0,17154.3,6.6,0.22

19050.0,17154.3,6.0,0.23

19100.0,17154.3,4.25,0.22

18750.0,17154.3,6.6,0.2

18800.0,17154.3,6.25,0.2

18850.0,17154.3,6.3,0.21

18900.0,17154.3,6.4,0.21

18600.0,17154.3,6.6,0.18

18650.0,17154.3,6.65,0.19

18700.0,17154.3,6.5,0.19

18400.0,17154.3,8.3,0.17

18450.0,17154.3,7.85,0.17

18500.0,17154.3,6.8,0.17

18550.0,17154.3,7.1,0.18

18200.0,17154.3,13.15,0.16

18250.0,17154.3,11.2,0.16

18300.0,17154.3,9.7,0.16

18350.0,17154.3,9.4,0.16

18000.0,17154.3,21.9,0.15

18050.0,17154.3,18.6,0.15

18100.0,17154.3,16.3,0.15

18150.0,17154.3,14.5,0.15

17850.0,17154.3,31.75,0.14

17900.0,17154.3,29.2,0.14

17950.0,17154.3,23.85,0.14

17650.0,17154.3,59.0,0.14

17700.0,17154.3,50.0,0.14

17750.0,17154.3,42.0,0.14

17800.0,17154.3,35.1,0.14

17450.0,17154.3,114.6,0.14

17500.0,17154.3,98.0,0.14

17550.0,17154.3,80.1,0.13

17600.0,17154.3,63.1,0.13

17250.0,17154.3,208.0,0.15

17300.0,17154.3,179.0,0.14

17350.0,17154.3,155.1,0.14

17400.0,17154.3,134.35,0.14

